window_id,security_key,issuer_cik,latest_project_ticker,structural_ambiguity_tier,alias_selection_reason,authoritative_name_source_layer,eligible_days,nonzero_days,matched_source_document_weight,total_source_document_weight,attention_share,strict_nonzero_window_flag
W2023,DIS,0001744489,DIS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,1106,818345,0.0013515082269702876,1
W2023,DLR,0001297996,DLR,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,6,818345,7.33187103238854e-06,1
W2023,DLTR,0000935703,DLTR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,81,818345,9.89802589372453e-05,1
W2023,DOC,0000765880,DOC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,DOV,0000029905,DOV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,DOW,0001751788,DOW,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,19,818345,2.3217591602563712e-05,1
W2023,DPZ,0001286681,DPZ,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,DRI,0000940944,DRI,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,818345,8.55384953778663e-06,1
W2023,DTE,0000936340,DTE,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,10,818345,1.22197850539809e-05,1
W2023,DUK,0001326160,DUK,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,98,818345,0.00011975389352901283,1
W2023,DVA,0000927066,DVA,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,14,818345,1.710769907557326e-05,1
W2023,DVN,0001090012,DVN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,27,818345,3.299341964574843e-05,1
W2023,DXC,0001688568,DXC,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,0,0,818345,0.0,0
W2023,DXCM,0001093557,DXCM,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,11,818345,1.344176355937899e-05,1
W2023,EA,,EA,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,100,818345,0.00012219785053980902,1
W2023,EBAY,0001065088,EBAY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,ECL,0000031462,ECL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,31,818345,3.788133366734079e-05,1
W2023,ED,0001047862,ED,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,818345,8.55384953778663e-06,1
W2023,EFX,0000033185,EFX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,818345,7.33187103238854e-06,1
W2023,EG,0001095073,EG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,17,818345,2.077363459176753e-05,1
W2023,EIX,0000827052,EIX,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,7,818345,8.55384953778663e-06,1
W2023,EL,0001001250,EL,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,0,0,818345,0.0,0
W2023,ELV,0001156039,ELV,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,24,818345,2.932748412955416e-05,1
W2023,EMN,0000915389,EMN,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,7,22,818345,2.688352711875798e-05,1
W2023,EMR,0000032604,EMR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,69,818345,8.431651687246822e-05,1
W2023,ENPH,0001463101,ENPH,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,7,36,818345,4.399122619433124e-05,1
W2023,EOG,0000821189,EOG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,4,818345,4.88791402159236e-06,1
W2023,EPAM,0001352010,EPAM,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,0,0,818345,0.0,0
W2023,EQIX,0001101239,EQIX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,9,818345,1.099780654858281e-05,1
W2023,EQR,,EQR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,2,818345,2.44395701079618e-06,1
W2023,EQT,0000033213,EQT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,ES,0000072741,ES,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,26,818345,3.177144114035034e-05,1
W2023,ESS,0000920522,ESS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,ETN,0001551182,ETN,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,ETR,0000065984,ETR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,818345,2.44395701079618e-06,1
W2023,ETSY,0001370637,ETSY,HIGH,QUALIFIED_FULL_AUTHORITATIVE_NAME_BARE_TICKER_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,5,14,818345,1.710769907557326e-05,1
W2023,EVRG,0001711269,EVRG,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,818345,8.55384953778663e-06,1
W2023,EW,0001099800,EW,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,15,818345,1.832967758097135e-05,1
W2023,EXC,0001109357,EXC,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,EXPD,0000746515,EXPD,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,4,818345,4.88791402159236e-06,1
W2023,EXPE,0001324424,EXPE,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,34,818345,4.154726918353506e-05,1
W2023,EXR,0001289490,EXR,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,F,0000037996,F,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,354,818345,0.00043258039091092387,1
W2023,FANG,0001539838,FANG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,18,818345,2.199561309716562e-05,1
W2023,FAST,0000815556,FAST,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,818345,8.55384953778663e-06,1
W2023,FCX,0000831259,FCX,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,29,818345,3.543737665654461e-05,1
W2023,FDS,0001013237,FDS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,7,818345,8.55384953778663e-06,1
W2023,FDX,0001048911,FDX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,28,818345,3.421539815114652e-05,1
W2023,FE,0001031296,FE,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,82,818345,0.00010020223744264339,1
W2023,FFIV,0001048695,FFIV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,FICO,0000814547,FICO,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,12,818345,1.466374206477708e-05,1
W2023,FIS,0001136893,FIS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,24,818345,2.932748412955416e-05,1
W2023,FISV,0000798354,FISV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,23,818345,2.8105505624156072e-05,1
W2023,FITB,0000035527,FITB,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,104,818345,0.00012708576456140137,1
W2023,FMC,0000037785,FMC,HIGH,QUALIFIED_FULL_AUTHORITATIVE_NAME_BARE_TICKER_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,0,0,818345,0.0,0
W2023,FOX,0001754301,FOX,LOW,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,159,818345,0.00019429458235829632,1
W2023,FOXA,0001754301,FOXA,LOW,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,159,818345,0.00019429458235829632,1
W2023,FRT,0000034903,FRT,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,FSLR,0001274494,FSLR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,22,818345,2.688352711875798e-05,1
W2023,FTNT,0001262039,FTNT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,13,818345,1.588572057017517e-05,1
W2023,FTV,0001659166,FTV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,818345,2.44395701079618e-06,1
W2023,GD,0000040533,GD,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,GE,0000040545,GE,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,818345,2.44395701079618e-06,1
W2023,GEHC,0001932393,GEHC,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,GEN,0000849399,GEN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,7,818345,8.55384953778663e-06,1
W2023,GILD,0000882095,GILD,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,72,818345,8.798245238866249e-05,1
W2023,GIS,0000040704,GIS,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,GL,0000320335,GL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,2,818345,2.44395701079618e-06,1
W2023,GLW,0000024741,GLW,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,10,818345,1.22197850539809e-05,1
W2023,GM,0001467858,GM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,9,818345,1.099780654858281e-05,1
W2023,GNRC,0001474735,GNRC,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,11,818345,1.344176355937899e-05,1
W2023,GOOG,0001652044,GOOG,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,284,818345,0.00034704189553305757,1
W2023,GOOGL,0001652044,GOOGL,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,284,818345,0.00034704189553305757,1
W2023,GPC,0000040987,GPC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,11,818345,1.344176355937899e-05,1
W2023,GPN,0001123360,GPN,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,818345,7.33187103238854e-06,1
W2023,GRMN,0001121788,GRMN,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,13,818345,1.588572057017517e-05,1
W2023,GS,0000886982,GS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,977,818345,0.001193872999773934,1
W2023,GWW,,GWW,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,HAL,0000045012,HAL,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,3,818345,3.66593551619427e-06,1
W2023,HAS,0000046080,HAS,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,8,818345,9.77582804318472e-06,1
W2023,HBAN,0000049196,HBAN,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,5,9,818345,1.099780654858281e-05,1
W2023,HCA,0000860730,HCA,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,8,818345,9.77582804318472e-06,1
W2023,HD,0000354950,HD,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,22,818345,2.688352711875798e-05,1
W2023,HES,0000004447,HES,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,7,18,818345,2.199561309716562e-05,1
W2023,HIG,0000874766,HIG,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,14,818345,1.710769907557326e-05,1
W2023,HII,0001501585,HII,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,818345,7.33187103238854e-06,1
W2023,HLT,0001585689,HLT,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,10,818345,1.22197850539809e-05,1
W2023,HOLX,,HOLX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,18,818345,2.199561309716562e-05,1
W2023,HON,0000773840,HON,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,159,818345,0.00019429458235829632,1
W2023,HPE,0001645590,HPE,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,32,818345,3.910331217273888e-05,1
W2023,HPQ,0000047217,HPQ,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,43,818345,5.254507573211787e-05,1
W2023,HRL,0000048465,HRL,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,35,818345,4.276924768893315e-05,1
W2023,HSIC,0001000228,HSIC,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,8,818345,9.77582804318472e-06,1
W2023,HST,0001070750,HST,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,HSY,0000047111,HSY,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,38,818345,4.6435183205127425e-05,1
W2023,HUM,0000049071,HUM,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,16,818345,1.955165608636944e-05,1
W2023,HWM,0000004281,HWM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,13,818345,1.588572057017517e-05,1
W2023,IBM,0000051143,IBM,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,108,818345,0.00013197367858299372,1
W2023,ICE,0001571949,ICE,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,63,818345,7.698464584007968e-05,1
W2023,IDXX,0000874716,IDXX,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,4,818345,4.88791402159236e-06,1
W2023,IEX,0000832101,IEX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,IFF,0000051253,IFF,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,ILMN,0001110803,ILMN,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,7,37,818345,4.521320469972933e-05,1
W2023,INCY,0000879169,INCY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,3,4,818345,4.88791402159236e-06,1
W2023,INTC,0000050863,INTC,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,106,818345,0.00012952972157219755,1
W2023,INTU,0000896878,INTU,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,27,818345,3.299341964574843e-05,1
W2023,INVH,,INVH,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,2,818345,2.44395701079618e-06,1
W2023,IP,,IP,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,32,818345,3.910331217273888e-05,1
W2023,IPG,,IPG,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,3,3,818345,3.66593551619427e-06,1
W2023,IQV,0001478242,IQV,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,IR,0001699150,IR,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,16,818345,1.955165608636944e-05,1
W2023,IRM,0001020569,IRM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,ISRG,0001035267,ISRG,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,17,818345,2.077363459176753e-05,1
W2023,IT,0000749251,IT,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,39,818345,4.765716171052551e-05,1
W2023,ITW,0000049826,ITW,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,29,818345,3.543737665654461e-05,1
W2023,IVZ,0000914208,IVZ,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,7,108,818345,0.00013197367858299372,1
W2023,J,0000052988,J,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,5,8,818345,9.77582804318472e-06,1
W2023,JBHT,0000728535,JBHT,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,5,12,818345,1.466374206477708e-05,1
W2023,JCI,0000833444,JCI,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,29,818345,3.543737665654461e-05,1
W2023,JKHY,0000779152,JKHY,LOW,CONSERVATIVE_LEGAL_CORE,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,0,0,818345,0.0,0
W2023,JNJ,0000200406,JNJ,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,JNPR,0001043604,JNPR,MEDIUM,CONSERVATIVE_LEGAL_CORE,STAGE3I_MEMBERSHIP_NAME,7,5,43,818345,5.254507573211787e-05,1
W2023,JPM,0000019617,JPM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,K,0000055067,K,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,7,16,818345,1.955165608636944e-05,1
W2023,KDP,0001418135,KDP,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,13,818345,1.588572057017517e-05,1
W2023,KEY,,KEY,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,406,818345,0.0004961232731916246,1
W2023,KEYS,0001601046,KEYS,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,4,6,818345,7.33187103238854e-06,1
W2023,KHC,0001637459,KHC,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,21,818345,2.566154861335989e-05,1
W2023,KIM,0000879101,KIM,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,10,818345,1.22197850539809e-05,1
W2023,KLAC,0000319201,KLAC,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,KMB,0000055785,KMB,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,24,818345,2.932748412955416e-05,1
W2023,KMI,0001506307,KMI,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,6,20,818345,2.44395701079618e-05,1
W2023,KMX,0001170010,KMX,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,4,5,818345,6.10989252699045e-06,1
W2023,KO,0000021344,KO,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,60,818345,7.33187103238854e-05,1
W2023,KR,0000056873,KR,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,7,29,818345,3.543737665654461e-05,1
W2023,L,0000060086,L,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,LDOS,0001336920,LDOS,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,1,1,818345,1.22197850539809e-06,1
W2023,LEN,0000920760,LEN,LOW,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,5,74,818345,9.042640939945866e-05,1
W2023,LH,0000920148,LH,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,STAGE3G_AUTHORITATIVE_SAMPLE_NAME,7,7,17,818345,2.077363459176753e-05,1
W2023,LHX,0000202058,LHX,MEDIUM,CONSERVATIVE_LEGAL_CORE,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,0,0,818345,0.0,0
W2023,LIN,0001707925,LIN,HIGH,FULL_AUTHORITATIVE_NAME_PRECISION_CONTROL,LATEST_IN_MEMBERSHIP_SEC_NPORT_NAME,7,2,4,818345,4.88791402159236e-06,1
W2023,LKQ,0001065696,LKQ,HIGH,QUALIFIED_FULL_AUTHORITATIVE_NAME_BARE_TICKER_CONTROL,STAGE3I_MEMBERSHIP_NAME,7,0,0,818345,0.0,0
